dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
rough,identity,hamming_full,hamming,8192,256,256,64,10,8192,9.196,8.376,272.159,261.194,300.011,3674.3,3749.5,1.000000,3969.812,14.59,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,10,9.196,8.376,57.296,52.674,69.667,17453.4,100082.8,0.325000,3961.003,69.13,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,20,9.196,8.376,114.884,55.810,66.819,8704.4,96714.3,0.462500,3961.003,34.48,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,40,9.196,8.376,99.631,60.418,72.515,10037.0,89367.5,0.614583,3961.003,39.76,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,80,9.196,8.376,73.015,72.803,81.827,13695.9,48675.8,0.750000,3961.003,54.25,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,160,9.196,8.376,120.063,98.819,147.365,8328.9,51260.8,0.904167,3961.003,32.99,1
rough,matern,hamming_full,hamming,8192,256,256,64,10,8192,9.196,8.376,393.978,288.075,488.083,2538.2,3646.7,1.000000,3961.003,10.05,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,10,9.196,8.376,52.223,53.090,61.538,19148.8,100250.0,0.335417,3956.181,75.76,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,20,9.196,8.376,110.239,55.651,66.243,9071.2,97500.3,0.479167,3956.181,35.89,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,40,9.196,8.376,97.044,61.059,69.891,10304.6,62037.5,0.633333,3956.181,40.77,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,80,9.196,8.376,72.021,71.779,80.387,13884.8,74806.4,0.770833,3956.181,54.93,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,160,9.196,8.376,94.177,93.443,109.829,10618.3,53877.3,0.918750,3956.181,42.01,1
rough,sobolev,hamming_full,hamming,8192,256,256,64,10,8192,9.196,8.376,369.090,271.786,416.112,2709.4,3473.9,1.000000,3956.181,10.72,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,10,10.416,8.376,156.509,76.067,317.036,6389.4,51204.9,0.418750,3969.812,25.36,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,20,10.416,8.376,77.135,77.123,81.251,12964.3,50054.8,0.639583,3969.812,51.47,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,40,10.416,8.376,187.857,84.611,317.388,5323.2,47952.1,0.820833,3969.812,21.13,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,80,10.416,8.376,99.947,94.308,104.164,10005.3,44110.8,0.925000,3969.812,39.72,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,160,10.416,8.376,121.490,117.381,128.005,8231.1,34984.1,0.989583,3969.812,32.68,1
rough,identity,posterior_full,posterior,8192,256,256,64,10,8192,10.416,8.376,329.106,267.114,323.020,3038.5,3792.6,1.000000,3969.812,12.06,1
rough,matern,posterior_full,posterior,8192,256,256,64,10,10,10.416,8.376,126.710,75.075,78.371,7892.1,50619.0,0.331250,3961.003,31.26,1
rough,matern,posterior_full,posterior,8192,256,256,64,10,20,10.416,8.376,120.375,75.523,83.140,8307.4,49846.9,0.466667,3961.003,32.91,1
rough,matern,posterior_full,posterior,8192,256,256,64,10,40,10.416,8.376,91.147,81.860,87.684,10971.3,48446.2,0.583333,3961.003,43.46,1
rough,matern,posterior_full,posterior,8192,256,256,64,10,80,10.416,8.376,97.416,90.435,101.187,10265.3,44873.5,0.743750,3961.003,40.66,1
