dataset,weight,config,search,N,D,Mcoef,nbits,k,ef,build_ms,memory_mb,avg_us,p50_us,p95_us,qps,batch_qps,recall_at_k,exact_avg_us,speedup_vs_exact,fftw
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,80,35.739,1.188,113.556,113.796,117.860,8806.2,8819.7,0.075000,3825.394,33.69,0
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,160,35.739,1.188,116.513,116.420,121.540,8582.8,8642.9,0.108333,3825.394,32.83,0
clustered,matern,posterior_m32_b64,posterior,8192,256,32,64,10,8192,35.739,1.188,126.012,121.156,173.414,7935.8,7907.0,0.125000,3825.394,30.36,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,10,35.739,1.188,110.643,110.499,115.524,9038.1,9039.9,0.043750,3831.739,34.63,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,20,35.739,1.188,111.074,111.460,116.228,9003.0,8991.4,0.064583,3831.739,34.50,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,40,35.739,1.188,112.348,112.484,117.028,8900.9,8915.4,0.089583,3831.739,34.11,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,80,35.739,1.188,113.905,114.308,118.884,8779.2,8806.2,0.114583,3831.739,33.64,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,160,35.739,1.188,116.464,116.644,121.764,8586.4,8616.5,0.125000,3831.739,32.90,0
clustered,sobolev,posterior_m32_b64,posterior,8192,256,32,64,10,8192,35.739,1.188,130.268,125.764,168.646,7676.5,7660.4,0.135417,3831.739,29.41,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,10,138.183,8.376,79.948,80.674,89.123,12508.1,12802.0,0.056250,3828.191,47.88,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,20,138.183,8.376,80.159,81.251,89.219,12475.2,12640.1,0.100000,3828.191,47.76,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,40,138.183,8.376,83.212,82.626,91.747,12017.5,11897.9,0.164583,3828.191,46.01,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,80,138.183,8.376,91.012,89.955,101.123,10987.5,11139.6,0.277083,3828.191,42.06,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,160,138.183,8.376,102.808,104.100,112.387,9726.9,9817.1,0.429167,3828.191,37.24,0
clustered,identity,hamming_full,hamming,8192,256,256,64,10,8192,138.183,8.376,883.734,881.246,912.990,1131.6,1146.8,1.000000,3828.191,4.33,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,10,138.183,8.376,79.299,80.195,88.259,12610.5,12863.6,0.041667,3825.394,48.24,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,20,138.183,8.376,80.861,81.634,89.475,12366.8,12572.2,0.079167,3825.394,47.31,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,40,138.183,8.376,83.164,82.659,91.971,12024.4,12263.7,0.122917,3825.394,46.00,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,80,138.183,8.376,89.381,90.211,99.139,11188.1,10983.6,0.220833,3825.394,42.80,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,160,138.183,8.376,103.318,103.171,114.404,9678.8,9811.9,0.370833,3825.394,37.03,0
clustered,matern,hamming_full,hamming,8192,256,256,64,10,8192,138.183,8.376,896.596,898.077,926.687,1115.3,1147.1,1.000000,3825.394,4.27,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,10,138.183,8.376,79.163,80.675,88.259,12632.2,12870.4,0.043750,3831.739,48.40,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,20,138.183,8.376,80.043,81.091,89.955,12493.2,12687.8,0.077083,3831.739,47.87,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,40,138.183,8.376,83.972,83.299,95.139,11908.7,12304.2,0.133333,3831.739,45.63,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,80,138.183,8.376,89.028,89.347,99.043,11232.4,11337.1,0.247917,3831.739,43.04,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,160,138.183,8.376,101.825,100.739,115.172,9820.8,9746.9,0.393750,3831.739,37.63,0
clustered,sobolev,hamming_full,hamming,8192,256,256,64,10,8192,138.183,8.376,915.426,906.814,943.231,1092.4,1128.8,1.000000,3831.739,4.19,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,10,137.806,8.376,124.543,124.932,129.028,8029.3,8129.2,0.058333,3828.191,30.74,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,20,137.806,8.376,125.104,125.540,129.796,7993.4,8024.3,0.095833,3828.191,30.60,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,40,137.806,8.376,129.352,130.052,134.052,7730.9,7783.5,0.152083,3828.191,29.60,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,80,137.806,8.376,135.183,135.589,141.220,7397.4,7338.4,0.264583,3828.191,28.32,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,160,137.806,8.376,147.732,148.421,152.421,6769.0,6892.7,0.429167,3828.191,25.91,0
clustered,identity,posterior_full,posterior,8192,256,256,64,10,8192,137.806,8.376,884.005,882.557,915.998,1131.2,1151.7,1.000000,3828.191,4.33,0
clustered,matern,posterior_full,posterior,8192,256,256,64,10,10,137.806,8.376,123.629,123.365,128.452,8088.7,8164.2,0.039583,3825.394,30.94,0
clustered,matern,posterior_full,posterior,8192,256,256,64,10,20,137.806,8.376,125.470,126.692,130.628,7970.1,8050.4,0.070833,3825.394,30.49,0
